content_replicate,TTT,RAF,MPR,MS
165KB_1,0,0,1.942528736,8.75
165KBx01_1,0,0,1.959893048,9.75
193KB_1,0,0,1.836787565,11
193KBx01_1,0,0,1.91,16
194KB_1,0,0,1.881081081,14
194KBx01_1,0,0,1.814536341,10.25
blank_2-20230628_M10,0,0,1.859060403,13.75
pos_6-20230628_M10,20.25,0.049382716,15.33411215,1363.25
163KB_2,0,0,1.792362768,21.25
163KBx01_2,0,0,1.845433255,15.5
164KB_2,0,0,1.737532808,12.75
164KBx01_2,0,0,1.854304636,22.75
165KB_2,0,0,1.819070905,22
165KBx01_2,0,0,1.876681614,21.5
193KB_2,0,0,1.84741784,16.5
193KBx01_2,0,0,1.888143177,28.75
194KB_2,0,0,1.74717833,17
194KBx01_2,0,0,1.81619256,13
blank_3-20230628_M10,0,0,1.736401674,16.75
neg_1-20230628_M10,0,0,1.888888889,13.75
163KB_3,0,0,1.843520782,21.5
163KBx01_3,0,0,1.884090909,9.75
164KB_3,0,0,1.79093199,19.75
164KBx01_3,0,0,1.76344086,18.75
165KB_3,0,0,1.888337469,14.25
165KBx01_3,0,0,1.871396896,13.25
193KB_3,0,0,1.843537415,16.25
193KBx01_3,0,0,1.888646288,14
194KB_3,0,0,1.771028037,27.5
194KBx01_3,0,0,1.727272727,12.25
blank_4-20230628_M10,0,0,1.666666667,20
neg_2-20230628_M10,0,0,1.823244552,13.75
163KB_4,0,0,1.815,14.75
163KBx01_4,0,0,1.898148148,7.25
164KB_4,0,0,1.74563591,13.75
164KBx01_4,0,0,1.947368421,11.25
165KB_4,0,0,1.842615012,14.5
165KBx01_4,0,0,1.773504274,16.25
193KB_4,0,0,1.716483516,22
193KBx01_4,0,0,1.784188034,15.5
194KB_4,0,0,1.782201405,30.75
194KBx01_4,0,0,1.688016529,14.5
pos_1-20230628_M10,26.25,0.038095238,17.06281407,1427.75
neg_3-20230628_M10,0,0,1.842723005,18.75
163KB_5,0,0,1.762019231,15
163KBx01_5,0,0,1.766519824,18
164KB_5,0,0,1.732323232,21.75
164KBx01_5,0,0,1.803571429,20.75
165KB_5,0,0,1.809976247,14.25
165KBx01_5,0,0,1.781385281,17.25
193KB_5,0,0,1.67699115,18
193KBx01_5,0,0,1.812227074,14.25
194KB_5,0,0,1.683146067,15.75
194KBx01_5,0,0,1.668058455,12.75
pos_2-20230628_M10,22.5,0.044444444,13.57505774,987
neg_4-20230628_M10,0,0,1.806976744,11.25
163KB_6,0,0,1.597345133,16
163KBx01_6,0,0,1.788888889,15.5
164KB_6,0,0,1.679706601,19.5
164KBx01_6,0,0,1.75,15.25
165KB_6,0,0,1.672941176,21.75
165KBx01_6,0,0,1.742553191,15
193KB_6,0,0,1.684901532,16.25
193KBx01_6,0,0,1.740976645,16.75
194KB_6,0,0,1.698630137,13.25
194KBx01_6,0,0,1.617954071,14.5
pos_3-20230628_M10,24.75,0.04040404,10.6812933,811.75
neg_5-20230628_M10,0,0,1.750588235,16
163KB_7,0,0,1.794044665,20.5
163KBx01_7,0,0,1.734375,21.5
164KB_7,0,0,1.708641975,18.5
164KBx01_7,0,0,1.839002268,12.25
165KB_7,0,0,1.696969697,26.75
165KBx01_7,0,0,1.742553191,17.75
193KB_7,0,0,1.68591224,19
193KBx01_7,0,0,1.690677966,11.75
194KB_7,0,0,1.608108108,20
194KBx01_7,0,0,1.624190065,8.75
pos_4-20230628_M10,24.75,0.04040404,8.620689655,783.5
neg_6-20230628_M10,0,0,1.638888889,15.5
163KB_8,0,0,1.551401869,16.75
163KBx01_8,0,0,1.64,11.75
164KB_8,0,0,1.572429907,14.75
164KBx01_8,0,0,1.633554084,14
165KB_8,0,0,1.611510791,21.25
165KBx01_8,0,0,1.63034188,17.75
193KB_8,0,0,1.548806941,19.75
193KBx01_8,0,0,1.554414784,18.25
194KB_8,0,0,1.59453303,16
194KBx01_8,0,0,1.601769912,13.5
blank_1-20230628_M11,0,0,1.174392936,17.25
pos_5-20230628_M11,23.25,0.043010753,2.917211329,201
195KB_1,38.25,0.026143791,1.88590604,89.75
195KBx01_1,0,0,1.194260486,21.5
199KB_1,0,0,1.185682327,54
199KBx01_1,0,0,1.194384449,70.5
200KB_1,0,0,1.16043956,78.5
200KBx01_1,0,0,1.184154176,78
201KB_1,0,0,1.16025641,81
201KBx01_1,0,0,1.183006536,79
205KB_1,0,0,1.160087719,78.5
205KBx01_1,0,0,1.175166297,81.75
blank_2-20230628_M11,0,0,1.14893617,6
pos_6-20230628_M11,21,0.047619048,3.745689655,298.5
195KB_2,0,0,1.204444444,7.25
195KBx01_2,0,0,1.247826087,7.5
199KB_2,0,0,1.197424893,7.5
199KBx01_2,0,0,1.206751055,7
200KB_2,0,0,1.156043956,10.75
200KBx01_2,0,0,1.193277311,5.5
201KB_2,0,0,1.190775681,3.75
201KBx01_2,0,0,1.202959831,68.5
205KB_2,0,0,1.181623932,61
205KBx01_2,0,0,1.177350427,78.25
blank_3-20230628_M11,0,0,1.195698925,6.75
neg_1-20230628_M11,0,0,1.22,7.5
195KB_3,0,0,1.199561404,8.25
195KBx01_3,0,0,1.227848101,4.75
199KB_3,0,0,1.192307692,4.25
199KBx01_3,0,0,1.217864924,6.5
200KB_3,0,0,1.173447537,5
200KBx01_3,0,0,1.189873418,9.25
201KB_3,0,0,1.182773109,4.25
201KBx01_3,0,0,1.195020747,65.5
205KB_3,0,0,1.152272727,54.5
205KBx01_3,0,0,1.159663866,76.25
blank_4-20230628_M11,0,0,1.18220339,6.75
neg_2-20230628_M11,0,0,1.170575693,4.75
195KB_4,0,0,1.174568966,7.25
195KBx01_4,0,0,1.195378151,5
199KB_4,0,0,1.167372881,4
199KBx01_4,0,0,1.242553191,5.75
200KB_4,0,0,1.175732218,4.5
200KBx01_4,0,0,1.222698073,4
201KB_4,0,0,1.206823028,4.25
201KBx01_4,0,0,1.189873418,63.75
205KB_4,0,0,1.194323144,64.5
205KBx01_4,0,0,1.151898734,74.25
pos_1-20230628_M11,18,0.055555556,3.203579418,235.5
neg_3-20230628_M11,0,0,1.196162047,7.25
195KB_5,0,0,1.180467091,8.75
195KBx01_5,0,0,1.191666667,4.25
199KB_5,0,0,1.176715177,5.25
199KBx01_5,0,0,1.197095436,5.75
200KB_5,0,0,1.190789474,6.75
200KBx01_5,0,0,1.187110187,7
201KB_5,0,0,1.175732218,7.5
201KBx01_5,0,0,1.181052632,65.25
205KB_5,0,0,1.135245902,59.25
205KBx01_5,0,0,1.185501066,79.5
pos_2-20230628_M11,21,0.047619048,3.417910448,232.25
neg_4-20230628_M11,0,0,1.209051724,7.75
195KB_6,0,0,1.160944206,5.25
195KBx01_6,0,0,1.173553719,4.25
199KB_6,0,0,1.150105708,4.75
199KBx01_6,0,0,1.138492872,7.5
200KB_6,0,0,1.169164882,5.5
200KBx01_6,0,0,1.200426439,5.75
201KB_6,0,0,1.18487395,7.5
201KBx01_6,0,0,1.18879668,57.5
205KB_6,0,0,1.12,63.5
205KBx01_6,0,0,1.191810345,74.75
pos_3-20230628_M11,20.25,0.049382716,2.931477516,212.25
neg_5-20230628_M11,0,0,1.189473684,3.25
195KB_7,0,0,1.174008811,5.75
195KBx01_7,0,0,1.19279661,4.25
199KB_7,0,0,1.131799163,6
199KBx01_7,0,0,1.189873418,5
200KB_7,0,0,1.152034261,5.5
200KBx01_7,0,0,1.176100629,9.75
201KB_7,0,0,1.161764706,6.75
201KBx01_7,0,0,1.157112527,45.75
205KB_7,0,0,1.168202765,59.75
205KBx01_7,0,0,1.173160173,77.5
pos_4-20230628_M11,38.25,0.026143791,2.123348018,97.25
neg_6-20230628_M11,0,0,1.134615385,4.25
195KB_8,0,0,1.189732143,4.5
195KBx01_8,0,0,1.155789474,5
199KB_8,0,0,1.139484979,4.5
199KBx01_8,0,0,1.168803419,5.5
200KB_8,0,0,1.13490364,4.25
200KBx01_8,0,0,1.162046908,5.5
201KB_8,0,0,1.151709402,4.5
201KBx01_8,0,0,1.170940171,53
205KB_8,0,0,1.145610278,60.75
205KBx01_8,0,0,1.146808511,75
blank_1-20230628_M12,0,0,1.949612403,10
pos_5-20230628_M12,23.25,0.043010753,8.141935484,549.5
206KB_1,0,0,1.728624535,12
206KBx01_1,0,0,1.902255639,9
207KB_1,0,0,1.682926829,16.5
207KBx01_1,0,0,1.800711744,10.5
211KB_1,0,0,1.71942446,14.25
211KBx01_1,0,0,1.784946237,10.75
212KB_1,0,0,1.672727273,14.5
212KBx01_1,0,0,1.856617647,12.25
213KB_1,0,0,1.677192982,17.25
213KBx01_1,0,0,1.668965517,13.5
blank_2-20230628_M12,0,0,1.754045307,12
pos_6-20230628_M12,18.75,0.053333333,13.52982456,648.75
206KB_2,0,0,1.811643836,12
206KBx01_2,0,0,1.872413793,8
207KB_2,0,0,1.763754045,12.5
207KBx01_2,0,0,1.847682119,17.25
211KB_2,0,0,1.736666667,15.5
211KBx01_2,0,0,1.841059603,12.75
212KB_2,0,0,1.725752508,14.25
212KBx01_2,0,0,1.74522293,17
213KB_2,0,0,1.683544304,14
213KBx01_2,0,0,1.719745223,16.5
blank_3-20230628_M12,0,0,1.733974359,13
neg_1-20230628_M12,0,0,1.896551724,14.5
206KB_3,0,0,1.754966887,12.75
206KBx01_3,0,0,1.7625,14.5
207KB_3,0,0,1.6625387,15.75
207KBx01_3,0,0,1.776357827,11.5
211KB_3,0,0,1.701923077,14.25
211KBx01_3,0,0,1.769716088,15
212KB_3,0,0,1.698051948,10.75
212KBx01_3,0,0,1.750798722,8
213KB_3,0,0,1.722772277,10.25
213KBx01_3,0,0,1.72555205,7.25
blank_4-20230628_M12,0,0,1.681818182,18.25
neg_2-20230628_M12,0,0,1.787456446,16.5
206KB_4,0,0,1.760135135,15
206KBx01_4,0,0,1.854368932,12.25
207KB_4,0,0,1.66025641,14.25
207KBx01_4,0,0,1.761146497,11.25
211KB_4,0,0,1.663398693,11.25
211KBx01_4,0,0,1.74522293,14.5
212KB_4,0,0,1.70096463,11
212KBx01_4,0,0,1.780952381,11.75
213KB_4,0,0,1.706624606,11
213KBx01_4,0,0,1.705521472,9.5
pos_1-20230628_M12,27,0.037037037,18.36363636,936.25
neg_3-20230628_M12,0,0,1.782178218,14.25
206KB_5,0,0,1.707236842,12.5
206KBx01_5,0,0,1.719135802,9.75
207KB_5,0,0,1.620795107,12.75
207KBx01_5,0,0,1.643916914,11.25
211KB_5,0,0,1.67721519,11.75
211KBx01_5,0,0,1.717791411,10.5
212KB_5,0,0,1.614420063,10
212KBx01_5,0,0,1.703125,9.5
213KB_5,0,0,1.544072948,11
213KBx01_5,0,0,1.691131498,11.75
pos_2-20230628_M12,24.75,0.04040404,12.53691275,656.25
neg_4-20230628_M12,0,0,1.641693811,14.5
206KB_6,0,0,1.619354839,14.75
206KBx01_6,0,0,1.62797619,14
207KB_6,0,0,1.581325301,15.25
207KBx01_6,0,0,1.709876543,7.25
211KB_6,0,0,1.575851393,14.75
211KBx01_6,0,0,1.777419355,11
212KB_6,0,0,1.671052632,8.5
212KBx01_6,0,0,1.696875,9
213KB_6,0,0,1.619937695,14.5
213KBx01_6,0,0,1.598214286,11.25
pos_3-20230628_M12,18.75,0.053333333,12.71237458,676.5
neg_5-20230628_M12,0,0,1.696774194,14.5
206KB_7,0,0,1.642857143,17
206KBx01_7,0,0,1.652996845,14.5
207KB_7,0,0,1.560240964,16
207KBx01_7,0,0,1.696875,7.5
211KB_7,0,0,1.597484277,10.75
211KBx01_7,0,0,1.72327044,7.5
212KB_7,0,0,1.594155844,10.5
212KBx01_7,0,0,1.672955975,8.25
213KB_7,0,0,1.525835866,12.75
213KBx01_7,0,0,1.564564565,10.75
pos_4-20230628_M12,20.25,0.049382716,9.944444444,650.75
neg_6-20230628_M12,0,0,1.55483871,18.25
206KB_8,0,0,1.498432602,16
206KBx01_8,0,0,1.605769231,13
207KB_8,0,0,1.47112462,17.25
207KBx01_8,0,0,1.594512195,10
211KB_8,0,0,1.495268139,12.5
211KBx01_8,0,0,1.601226994,9.25
212KB_8,0,0,1.46835443,11.5
212KBx01_8,0,0,1.521212121,11.75
213KB_8,0,0,1.510835913,11.5
213KBx01_8,0,0,1.488095238,11.5
blank_1-20230630_M10,0,0,1.844611529,17.75
pos_5-20230630_M10,24,0.041666667,10.10891089,892
241KB_1,0,0,1.890140845,14.25
241KBx01_1,0,0,1.978021978,9.75
242KB_1,0,0,1.847887324,14.5
242KBx01_1,0,0,1.888594164,14.25
243KB_1,0,0,1.769230769,19.25
243KBx01_1,0,0,1.902887139,16.5
247KB_1,0,0,1.865329513,8.75
247KBx01_1,0,0,1.972677596,14.25
248KB_1,0,0,1.801120448,14.75
248KBx01_1,0,0,1.862258953,12.75
blank_2-20230630_M10,0,0,1.744588745,22.75
pos_6-20230630_M10,29.25,0.034188034,13.6425,1037.75
241KB_2,0,0,1.822942643,19
241KBx01_2,0,0,1.902380952,16.25
242KB_2,0,0,1.839598997,23.25
242KBx01_2,0,0,1.86682243,16.25
243KB_2,0,0,1.766826923,17.25
243KBx01_2,0,0,1.903529412,18.5
247KB_2,0,0,1.827338129,17.25
247KBx01_2,0,0,1.854415274,16
248KB_2,0,0,1.812195122,24.5
248KBx01_2,0,0,1.840707965,19.75
blank_3-20230630_M10,0,0,1.716666667,21
neg_1-20230630_M10,0,0,1.892753623,10.5
241KB_3,0,0,1.744730679,19.25
241KBx01_3,0,0,1.779735683,20
242KB_3,0,0,1.771971496,20.5
242KBx01_3,0,0,1.934306569,16.25
243KB_3,0,0,1.723897912,18
243KBx01_3,0,0,1.820276498,16.75
247KB_3,0,0,1.773049645,15.75
247KBx01_3,0,0,1.873809524,19.5
248KB_3,0,0,1.70212766,18.75
248KBx01_3,0,0,1.651416122,26.25
blank_4-20230630_M10,0,0,1.758928571,18.25
neg_2-20230630_M10,0,0,1.752997602,19.5
241KB_4,0,0,1.793838863,12
241KBx01_4,0,0,1.805309735,17.5
242KB_4,0,0,1.679156909,20.75
242KBx01_4,0,0,1.861751152,13.75
243KB_4,0,0,1.718468468,17.5
243KBx01_4,0,0,1.860091743,9.5
247KB_4,0,0,1.730414747,17
247KBx01_4,0,0,1.913636364,17
248KB_4,0,0,1.766203704,16.25
248KBx01_4,0,0,1.758465011,13.75
pos_1-20230630_M10,30.75,0.032520325,16.90544413,1307
neg_3-20230630_M10,0,0,1.63800905,20
241KB_5,0,0,1.69124424,16.5
241KBx01_5,0,0,1.807174888,17.25
242KB_5,0,0,1.718894009,21.25
242KBx01_5,0,0,1.879807692,13.75
243KB_5,0,0,1.741339492,17.5
243KBx01_5,0,0,1.763796909,11.5
247KB_5,0,0,1.755760369,14.75
247KBx01_5,0,0,1.852459016,16.25
248KB_5,0,0,1.763157895,17.25
248KBx01_5,0,0,1.710359408,18
pos_2-20230630_M10,26.25,0.038095238,16.59726027,1390.25
neg_4-20230630_M10,0,0,1.654117647,22.75
241KB_6,0,0,1.647196262,20.75
241KBx01_6,0,0,1.737885463,17.25
242KB_6,0,0,1.717241379,10.25
242KBx01_6,0,0,1.816705336,15
243KB_6,0,0,1.715246637,19.25
243KBx01_6,0,0,1.806818182,15.25
247KB_6,0,0,1.705747126,15.75
247KBx01_6,0,0,1.768211921,18.75
248KB_6,0,0,1.582589286,26.5
248KBx01_6,0,0,1.632989691,18.75
pos_3-20230630_M10,21.75,0.045977011,11.86683417,932
neg_5-20230630_M10,0,0,1.661176471,19.75
241KB_7,0,0,1.607709751,19.25
241KBx01_7,0,0,1.715883669,17.75
242KB_7,0,0,1.639722864,17.5
242KBx01_7,0,0,1.730684327,19.5
243KB_7,0,0,1.636160714,24.25
243KBx01_7,0,0,1.721854305,19.25
247KB_7,0,0,1.601809955,19.75
247KBx01_7,0,0,1.727472527,21.5
248KB_7,0,0,1.557562077,25.5
248KBx01_7,0,0,1.627956989,23.25
pos_4-20230630_M10,28.5,0.035087719,9.618483412,825
neg_6-20230630_M10,0,0,1.55011655,21
241KB_8,0,0,1.532731377,20
241KBx01_8,0,0,1.569327731,22.75
242KB_8,0,0,1.538990826,17
242KBx01_8,0,0,1.690949227,17.25
243KB_8,0,0,1.538135593,25.75
243KBx01_8,0,0,1.586723769,24.75
247KB_8,0,0,1.524229075,24.5
247KBx01_8,0,0,1.604210526,21.75
248KB_8,0,0,1.547126437,25
248KBx01_8,0,0,1.555555556,21.25
blank_1-20230630_M11,0,0,1.194063927,18
pos_5-20230630_M11,0,0,2.776765376,199.5
249KB_1,0,0,1.236111111,21.75
249KBx01_1,0,0,1.296470588,19.5
253KB_1,0,0,2.215189873,62.5
253KBx01_1,0,0,2.422222222,58.25
254KB_1,0,0,3.02259887,74.75
254KBx01_1,0,0,3.12,76.5
255KB_1,0,0,2.960674157,74.25
255KBx01_1,0,0,3.126436782,75.5
259KB_1,0,0,2.977011494,71.75
259KBx01_1,0,0,3.028901734,73.25
blank_2-20230630_M11,0,0,1.177874187,12.5
pos_6-20230630_M11,34.5,0.028985507,3.720982143,301.75
249KB_2,0,0,1.227171492,7.25
249KBx01_2,0,0,1.214128035,5
253KB_2,0,0,1.156652361,4.25
253KBx01_2,0,0,1.288636364,6.75
254KB_2,0,0,1.189655172,6.25
254KBx01_2,0,0,1.248888889,7.5
255KB_2,0,0,1.225165563,4.75
255KBx01_2,0,0,2.713592233,67.25
259KB_2,0,0,2.419642857,61.75
259KBx01_2,0,0,3.050561798,75.75
blank_3-20230630_M11,0,0,1.196467991,3.75
neg_1-20230630_M11,0,0,1.15158371,7
249KB_3,0,0,1.191304348,7.75
249KBx01_3,0,0,1.237580994,5.25
253KB_3,0,0,1.178649237,8
253KBx01_3,0,0,1.22173913,4.75
254KB_3,0,0,1.20950324,3.5
254KBx01_3,0,0,1.264900662,8.5
255KB_3,0,0,1.241071429,9
255KBx01_3,0,0,2.589041096,66.25
259KB_3,0,0,2.428571429,64
259KBx01_3,0,0,3.149425287,73.5
blank_4-20230630_M11,0,0,1.183035714,6.75
neg_2-20230630_M11,0,0,1.191011236,5.25
249KB_4,0,0,1.210643016,6.5
249KBx01_4,0,0,1.245614035,5
253KB_4,0,0,1.151385928,5.5
253KBx01_4,0,0,1.201298701,5.5
254KB_4,0,0,1.197424893,5
254KBx01_4,0,0,1.289532294,6.75
255KB_4,0,0,1.181236674,4.75
255KBx01_4,0,0,2.449339207,63.25
259KB_4,0,0,2.331896552,63
259KBx01_4,0,0,3.159090909,77.25
pos_1-20230630_M11,0,0,3.154684096,243.75
neg_3-20230630_M11,0,0,1.157657658,6.25
249KB_5,0,0,1.210526316,9.5
249KBx01_5,0,0,1.244541485,7
253KB_5,0,0,1.144989339,9.75
253KBx01_5,0,0,1.201698514,5.75
254KB_5,0,0,1.207343413,5.75
254KBx01_5,0,0,1.236323851,7.75
255KB_5,0,0,1.210989011,6
255KBx01_5,0,0,2.536036036,67.75
259KB_5,0,0,1.97826087,59
259KBx01_5,0,0,3.08988764,75.75
pos_2-20230630_M11,0,0,2.68558952,176.25
neg_4-20230630_M11,0,0,1.174887892,6.75
249KB_6,0,0,1.154506438,7
249KBx01_6,0,0,1.216630197,8
253KB_6,0,0,1.186550976,5.25
253KBx01_6,0,0,1.242290749,7
254KB_6,0,0,1.197424893,9.75
254KBx01_6,0,0,1.251670379,6.5
255KB_6,0,0,1.206593407,6.25
255KBx01_6,0,0,2.186770428,55.25
259KB_6,0,0,2.381165919,63.5
259KBx01_6,0,0,3.148571429,76.25
pos_3-20230630_M11,0,0,2.341304348,152.75
neg_5-20230630_M11,0,0,1.143176734,8.25
249KB_7,0,0,1.199561404,5.25
249KBx01_7,0,0,1.220750552,5.5
253KB_7,0,0,1.181619256,6.25
253KBx01_7,0,0,1.272930649,8.25
254KB_7,0,0,1.196544276,5.75
254KBx01_7,0,0,1.236203091,6.25
255KB_7,0,0,1.197777778,11.75
255KBx01_7,0,0,1.958041958,49.75
259KB_7,0,0,2.455813953,61.5
259KBx01_7,0,0,3.122093023,75
pos_4-20230630_M11,0,0,2.705357143,179.5
neg_6-20230630_M11,0,0,1.139954853,8.5
249KB_8,0,0,1.114893617,5
249KBx01_8,0,0,1.151385928,6.75
253KB_8,0,0,1.125531915,7.75
253KBx01_8,0,0,1.246049661,6.25
254KB_8,0,0,1.215982721,7.75
254KBx01_8,0,0,1.178414097,7.25
255KB_8,0,0,1.144086022,5.25
255KBx01_8,0,0,2.091954023,53
259KB_8,0,0,2.176470588,58.5
259KBx01_8,0,0,3.141176471,77.75
blank_1-20230630_M12,0,0,1.749140893,30.25
pos_5-20230630_M12,22.5,0.044444444,8.891525424,513.25
260KB_1,0,0,1.801498127,18.5
260KBx01_1,0,0,1.758007117,13.5
261KB_1,0,0,1.68,8.25
261KBx01_1,0,0,1.684027778,10.25
blank_2-20230630_M12,0,0,1.746835443,12
pos_6-20230630_M12,18.75,0.053333333,11.53583618,661.5
260KB_2,0,0,1.772575251,10.75
260KBx01_2,0,0,1.707317073,13.25
261KB_2,0,0,1.797202797,9.25
261KBx01_2,0,0,1.867986799,8.25
blank_3-20230630_M12,0,0,1.752293578,7.75
neg_1-20230630_M12,0,0,1.789667897,6.25
260KB_3,0,0,1.787375415,12.5
260KBx01_3,0,0,1.878594249,10.75
261KB_3,0,0,1.771551724,3.25
261KBx01_3,0,0,1.756410256,10.5
blank_4-20230630_M12,0,0,1.729813665,12.5
neg_2-20230630_M12,0,0,1.721649485,12.5
260KB_4,0,0,1.746710526,12
260KBx01_4,0,0,1.832807571,12.75
261KB_4,0,0,1.694267516,12.5
261KBx01_4,0,0,1.824451411,9.25
pos_1-20230630_M12,23.25,0.043010753,12.12267658,695.75
neg_3-20230630_M12,0,0,1.768456376,11
260KB_5,0,0,1.737864078,12
260KBx01_5,0,0,1.831168831,7
261KB_5,0,0,1.620795107,11.25
261KBx01_5,0,0,1.724137931,11.75
pos_2-20230630_M12,20.25,0.049382716,11.36610169,577
neg_4-20230630_M12,0,0,1.672077922,9.5
260KB_6,0,0,1.684210526,6.75
260KBx01_6,0,0,1.789968652,9.25
261KB_6,0,0,1.724590164,8.75
261KBx01_6,0,0,1.704049844,13
pos_3-20230630_M12,23.25,0.043010753,8.435483871,547.5
neg_5-20230630_M12,0,0,1.593939394,12.5
260KB_7,0,0,1.70096463,10.5
260KBx01_7,0,0,1.75562701,13.25
261KB_7,0,0,1.735930736,19.25
261KBx01_7,0,0,1.634730539,11
pos_4-20230630_M12,21,0.047619048,11.69387755,620.5
neg_6-20230630_M12,0,0,1.636065574,6.25
260KB_8,0,0,1.58044164,9.25
260KBx01_8,0,0,1.622418879,11.75
261KB_8,0,0,1.587096774,12.5
261KBx01_8,0,0,1.566666667,12.75
blank_1-20230703_M10,0,0,1.932989691,12
pos_5-20230703_M10,11.25,0.088888889,15.43187661,1360
49KB_1,0,0,2.056782334,5.5
49KBx01_1,0,0,2.019178082,11
50KB_1,0,0,1.973684211,7.5
50KBx01_1,0,0,1.972677596,8.5
51KB_1,0,0,1.953488372,6.25
51KBx01_1,0,0,2.066852368,7
55KB_1,0,0,1.959537572,14
55KBx01_1,0,0,2.032876712,8.75
56KB_1,0,0,1.91091954,9.75
56KBx01_1,0,0,1.829333333,13
blank_2-20230703_M10,0,0,1.883928571,20.5
pos_6-20230703_M10,12.75,0.078431373,17.20930233,1400
49KB_2,0,0,1.91689008,11.5
49KBx01_2,0,0,1.985576923,13.5
50KB_2,0,0,2.046831956,9.25
50KBx01_2,0,0,1.937349398,16.25
51KB_2,0,0,1.898701299,16.75
51KBx01_2,0,0,1.990220049,14.25
55KB_2,0,0,1.858227848,10.5
55KBx01_2,0,0,1.98296837,20.75
56KB_2,0,0,1.836317136,19
56KBx01_2,0,0,1.95410628,15.5
blank_3-20230703_M10,0,0,1.881696429,21
neg_1-20230703_M10,0,0,1.895652174,5.25
49KB_3,0,0,1.980926431,9
49KBx01_3,0,0,2.132315522,16
50KB_3,0,0,1.888607595,12.5
50KBx01_3,0,0,2.004926108,13.25
51KB_3,0,0,1.941624365,15.5
51KBx01_3,0,0,1.980582524,16
55KB_3,0,0,1.814634146,16.75
55KBx01_3,0,0,1.99513382,12.5
56KB_3,0,0,1.902887139,16
56KBx01_3,0,0,1.81030445,20
blank_4-20230703_M10,0,0,1.842696629,20.5
neg_2-20230703_M10,0,0,1.789081886,13.5
49KB_4,0,0,1.816753927,10
49KBx01_4,0,0,1.85077951,15.75
50KB_4,0,0,1.840616967,15.25
50KBx01_4,0,0,1.862700229,17.25
51KB_4,0,0,1.82038835,21.5
51KBx01_4,0,0,1.896788991,14.5
55KB_4,0,0,1.816705336,17.5
55KBx01_4,0,0,1.866972477,16.75
56KB_4,0,0,1.871921182,19.25
56KBx01_4,0,0,1.771561772,16.75
pos_1-20230703_M10,22.5,0.044444444,19.21282799,1539
neg_3-20230703_M10,0,0,1.820895522,12.75
49KB_5,0,0,1.816582915,11
49KBx01_5,0,0,1.875831486,13.75
50KB_5,0,0,1.833333333,11.5
50KBx01_5,0,0,1.846501129,24
51KB_5,0,0,1.771084337,20.75
51KBx01_5,0,0,1.79956427,21
55KB_5,0,0,1.839901478,16.5
55KBx01_5,0,0,1.793258427,16.75
56KB_5,0,0,1.727272727,18.5
56KBx01_5,0,0,1.675736961,24
pos_2-20230703_M10,17.25,0.057971014,17.40789474,1365
neg_4-20230703_M10,0,0,1.727710843,13.25
49KB_6,0,0,1.78125,11
49KBx01_6,0,0,1.814569536,13.5
50KB_6,0,0,1.86835443,10.5
50KBx01_6,0,0,1.754504505,21.75
51KB_6,0,0,1.722222222,22.25
51KBx01_6,0,0,1.826879271,14.5
55KB_6,0,0,1.865336658,15.25
55KBx01_6,0,0,1.764966741,18.25
56KB_6,0,0,1.753623188,24.25
56KBx01_6,0,0,1.693363844,21
pos_3-20230703_M10,18.75,0.053333333,31.65012407,2453.5
neg_5-20230703_M10,0,0,1.735148515,16.75
49KB_7,0,0,1.703045685,15.25
49KBx01_7,0,0,1.729032258,24.25
50KB_7,0,0,1.781094527,17.5
50KBx01_7,0,0,1.78280543,17.25
51KB_7,0,0,1.743902439,21.5
51KBx01_7,0,0,1.763513514,19.75
55KB_7,0,0,1.714628297,21.25
55KBx01_7,0,0,1.871495327,19
56KB_7,0,0,1.709832134,23
56KBx01_7,0,0,1.668903803,25.25
pos_4-20230703_M10,18,0.055555556,14.56723716,905.75
neg_6-20230703_M10,0,0,1.647058824,19.5
49KB_8,0,0,1.639593909,18.25
49KBx01_8,0,0,1.64882227,21.75
50KB_8,0,0,1.648241206,19
50KBx01_8,0,0,1.636761488,21
51KB_8,0,0,1.645238095,19.5
51KBx01_8,0,0,1.781105991,57.75
55KB_8,0,0,1.599078341,22.25
55KBx01_8,0,0,1.646799117,20.25
56KB_8,0,0,1.624401914,21.75
56KBx01_8,0,0,1.547085202,24
blank_1-20230703_M12,0,0,1.586206897,8
pos_5-20230703_M12,19.5,0.051282051,11.30072464,704.5
80KB_1,0,0,1.629787234,13
80KBx01_1,0,0,1.604562738,12.75
81KB_1,0,0,1.457489879,8
81KBx01_1,0,0,1.657370518,7.5
85KB_1,0,0,1.612068966,13.25
85KBx01_1,0,0,1.639215686,5.75
86KB_1,0,0,1.642553191,9.75
86KBx01_1,0,0,1.718253968,7.25
87KB_1,0,0,1.612244898,6.5
87KBx01_1,0,0,1.590551181,18.25
blank_2-20230703_M12,0,0,1.482315113,15
pos_6-20230703_M12,18.75,0.053333333,14.92481203,911.25
80KB_2,0,0,1.561068702,11.25
80KBx01_2,0,0,1.679577465,23.25
81KB_2,0,0,1.447457627,28.75
81KBx01_2,0,0,1.653846154,8.5
85KB_2,0,0,1.682926829,18
85KBx01_2,0,0,1.653979239,11.25
86KB_2,0,0,1.740890688,12.75
86KBx01_2,0,0,1.656028369,10
87KB_2,0,0,1.591240876,14.75
87KBx01_2,0,0,1.588628763,12
